TITLE,AUTHOR,FILEPATH
The Tribes and Castes of the Central Provinces of India,['R.V. Russell'],./data/2/2/0/1/22010/22010.txt
The Rover Boys on a Hunt,['Arthur M. Winfield '],./data/2/2/0/1/22012/22012.txt
The Lady of the Ice,['James De Mille'],./data/2/2/0/1/22013/22013.txt
The Peter Patter Book of Nursery Rhymes,['Leroy F. Jackson'],./data/2/2/0/1/22014/22014.txt
A Key to the Knowledge of Church History (Ancient),['John Henry Blunt'],./data/2/2/0/1/22017/22017.txt
"The Son of Monte-Cristo, Volume I (of 2)",['Alexandre Dumas père'],./data/2/2/0/1/22018/22018.txt
"Wisdom, Wit, and Pathos of Ouida",['Ouida'],./data/2/2/0/1/22019/22019.txt
"Gallipoli Diary, Volume 2",['Ian Hamilton'],./data/2/2/0/2/22021/22021.txt
Shawl-Straps,['Louisa M. Alcott'],./data/2/2/0/2/22022/22022.txt
The Scottish Reformation,['Alexander F. Mitchell'],./data/2/2/0/2/22023/22023-0.txt
The Scottish Reformation,['Alexander F. Mitchell'],./data/2/2/0/2/22023/22023.txt
The War Service of the 1/4 Royal Berkshire Regiment (T. F.),['Charles Robert Mowbray Fraser Cruttwell'],./data/2/2/0/2/22028/22028.txt
Spool Knitting,['Mary A. McCormack'],./data/2/2/0/2/22029/22029.txt
Memoirs,['Charles Godfrey Leland'],./data/2/2/0/3/22030/22030.txt
The Airplane Boys among the Clouds,['John Luther Langworthy'],./data/2/2/0/3/22031/22031.txt
Later Poems,['Alice Meynell'],./data/2/2/0/3/22032/22032.txt
Plotting in Pirate Seas,['Francis Rolt-Wheeler'],./data/2/2/0/3/22033/22033.txt
A Narrative of some of the Lord's Dealings with George Mueller,['George Mueller'],./data/2/2/0/3/22034/22034.txt
Dramatized Rhythm Plays,['John N. Richards'],./data/2/2/0/3/22035/22035.txt
"Recollections of Forty Years in the House, Senate and Cabinet",['John  Sherman'],./data/2/2/0/3/22036/22036.txt
"The Life, Public Services and Select Speeches of Rutherford B. Hayes",['James Quay Howard'],./data/2/2/0/3/22037/22037.txt
The Evolution of the Dragon,['G. Elliot Smith'],./data/2/2/0/3/22038/22038-0.txt
The Evolution of the Dragon,['G. Elliot Smith'],./data/2/2/0/3/22038/22038.txt
"Prairie Farmer, Vol. 56: No. 3, January 19, 1884.",['Various'],./data/2/2/0/4/22040/22040.txt
Mary Rose of Mifflin,['Frances R. Sterrett'],./data/2/2/0/4/22041/22041.txt
Christmas: Its Origin and Associations,['William Francis Dawson'],./data/2/2/0/4/22042/22042.txt
The Book of the Cat,"['Mabel Humphrey', 'Elizabeth Fearne Bonsall']",./data/2/2/0/4/22043/22043.txt
Maxim Gorki,['Hans Ostwald'],./data/2/2/0/4/22046/22046.txt
The Love Affairs of an Old Maid,['Lilian Bell'],./data/2/2/0/4/22047/22047.txt
A Literary History of the English People,['Jean Jules Jusserand'],./data/2/2/0/4/22049/22049.txt
Life and Conduct,['J. Cameron Lees'],./data/2/2/0/5/22050/22050.txt
"Punch, or the London Charivari, Vol. 98, February 1, 1890",['Various'],./data/2/2/0/5/22051/22051.txt
Standish of Standish,['Jane G. Austin'],./data/2/2/0/5/22052/22052.txt
Stories of King Arthur and His Knights,['U. Waldo Cutler'],./data/2/2/0/5/22053/22053.txt
Dame Duck's Lecture,['Unknown'],./data/2/2/0/5/22055/22055.txt
The Mountain that was 'God',['John H. Williams'],./data/2/2/0/5/22056/22056.txt
Kid Wolf of Texas,['Ward M. Stevens'],./data/2/2/0/5/22057/22057.txt
Cornelius O'Dowd Upon Men And Women And Other Things In General,['Charles Lever'],./data/2/2/0/5/22058/22058.txt
Balthasar,['Anatole France'],./data/2/2/0/5/22059/22059.txt
The Young Franc Tireurs,['G.A. Henty'],./data/2/2/0/6/22060/22060.txt
The Carpenter's Daughter,['Anna Bartlett Warner'],./data/2/2/0/6/22061/22061.txt
The Mathematicall Praeface to Elements of Geometrie of Euclid of Megara,['John Dee'],./data/2/2/0/6/22062/22062-0.txt
The Mathematicall Praeface to Elements of Geometrie of Euclid of Megara,['John Dee'],./data/2/2/0/6/22062/22062.txt
The Trail of '98,['Robert W. Service'],./data/2/2/0/6/22063/22063.txt
Tess of the Storm Country,['Grace Miller White'],./data/2/2/0/6/22064/22064.txt
The Long Roll,['Mary Johnston'],./data/2/2/0/6/22066/22066.txt
The Story of a Cannoneer Under Stonewall Jackson,['Edward A. Moore'],./data/2/2/0/6/22067/22067.txt
"The Works of Guy de Maupassant, Volume VIII.",['Guy de Maupassant'],./data/2/2/0/6/22069/22069.txt
"Marjorie Dean, College Sophomore",['Pauline Lester'],./data/2/2/0/7/22071/22071.txt
Folk-Lore and Legends: North American Indian,['Anonymous'],./data/2/2/0/7/22072/22072.txt
The Repairman,['Harry Harrison'],./data/2/2/0/7/22073/22073.txt
The Doings of the Fifteenth Infantry Brigade,['Edward Lord Gleichen'],./data/2/2/0/7/22074/22074.txt
"The Life of Duty, v. 2",['H.J. Wilmot-Buxton'],./data/2/2/0/7/22075/22075.txt
The Second Chance,['Nellie L. McClung'],./data/2/2/0/7/22076/22076.txt
The Brighton Boys in the Radio Service,['James R. Driscoll'],./data/2/2/0/7/22079/22079.txt
True Stories of Wonderful Deeds,['Anonymous'],./data/2/2/0/8/22080/22080.txt
Parodies of Ballad Criticism (1711-1787),['William Wagstaffe'],./data/2/2/0/8/22081/22081.txt
The Emancipation Proclamation,['Abraham Lincoln'],./data/2/2/0/8/22082/22082.txt
Myths and Legends of the Great Plains,['Unknown'],./data/2/2/0/8/22083/22083.txt
Oration on the Life and Character of Henry Winter Davis,['John A.J. Creswell'],./data/2/2/0/8/22084/22084.txt
Sir Jagadis Chunder Bose,['Sir Jagadis Chunder Bose'],./data/2/2/0/8/22085/22085.txt
"The Son of Monte-Cristo, Volume II (of 2)",['Alexandre Dumas père'],./data/2/2/0/8/22086/22086.txt
Hazel Squirrel and Other Stories,['Howard B. Famous'],./data/2/2/0/8/22087/22087.txt
Apologia Pro Vita Sua,['John Henry Cardinal Newman'],./data/2/2/0/8/22088/22088.txt
The Liberty Minstrel,['George W. Clark'],./data/2/2/0/8/22089/22089.txt
The Task of Social Hygiene,['Havelock Ellis'],./data/2/2/0/9/22090/22090.txt
The Best Short Stories of 1920,['Various'],./data/2/2/0/9/22091/22091.txt
The Sagas of Olaf Tryggvason and of Harald The Tyrant (Harald Haardraade),['Snorri Sturluson'],./data/2/2/0/9/22093/22093.txt
"Travels in the Great Desert of Sahara, in the Years of 1845 and 1846",['James Richardson'],./data/2/2/0/9/22094/22094-0.txt
The Red Cross Girls with the Russian Army,['Margaret Vandercook'],./data/2/2/0/9/22095/22095.txt
Stories the Iroquois Tell Their Children,['Mabel Powers'],./data/2/2/0/9/22096/22096.txt
Byeways in Palestine,['James Finn'],./data/2/2/0/9/22097/22097.txt
"The Seventh Day Sabbath, a Perpetual Sign, from the Beginning to the Entering into the Gates of the Holy City, According to the Commandment",['Joseph Bates'],./data/2/2/0/9/22098/22098.txt
Witch-Doctors,['Charles Beadle'],./data/2/2/0/9/22099/22099-0.txt
Witch-Doctors,['Charles Beadle'],./data/2/2/0/9/22099/22099.txt
"Slavery and Four Years of War, Vol. 1-2",['Joseph Warren Keifer'],./data/2/2/1/0/22100/22100.txt
Wood Folk at School,['William J. Long'],./data/2/2/1/0/22101/22101-0.txt
Wood Folk at School,['William J. Long'],./data/2/2/1/0/22101/22101.txt
The Hills of Home,['Alfred Coppel'],./data/2/2/1/0/22102/22102.txt
With a Highland Regiment in Mesopotamia,['Anonymous'],./data/2/2/1/0/22103/22103.txt
The Acorn-Planter,['Jack London'],./data/2/2/1/0/22104/22104.txt
Christianity and Ethics,['Archibald B.C. Alexander'],./data/2/2/1/0/22105/22105.txt
John Knox,['A. Taylor Innes'],./data/2/2/1/0/22106/22106.txt
Wood-Carving,['George Jack'],./data/2/2/1/0/22107/22107.txt
The Untroubled Mind,['Herbert J. Hall'],./data/2/2/1/0/22108/22108.txt
The Black Wolf Pack,['Dan Beard'],./data/2/2/1/0/22109/22109-0.txt
The Black Wolf Pack,['Dan Beard'],./data/2/2/1/0/22109/22109.txt
Martian V.F.W.,['G.L. Vandenburg'],./data/2/2/1/1/22110/22110.txt
A Child's Book of Saints,['William Canton'],./data/2/2/1/1/22112/22112.txt
Peggy Stewart at School,['Gabrielle E. Jackson'],./data/2/2/1/1/22113/22113.txt
A Plain Cookery Book for the Working Classes,['Charles Elme Francatelli'],./data/2/2/1/1/22114/22114.txt
A Fantasy of Mediterranean Travel,['S.G. Bayne'],./data/2/2/1/1/22115/22115.txt
Discoverers and Explorers,['Edward R. Shaw'],./data/2/2/1/1/22116/22116.txt
Across Coveted Lands,['Arnold Henry Savage Landor'],./data/2/2/1/1/22117/22117.txt
Official Report of the Niger Valley Exploring Party ,['Martin Robinson Delany'],./data/2/2/1/1/22118/22118.txt
Olive,"['Dinah Maria Craik', '']",./data/2/2/1/2/22121/22121.txt
The Golden Shoemaker,['J.W. Keyworth'],./data/2/2/1/2/22124/22124.txt
The Venetian Painters of the Renaissance,['Bernhard Berenson'],./data/2/2/1/2/22125/22125.txt
"Notes and Queries, Number 35, June 29, 1850",['Various'],./data/2/2/1/2/22126/22126.txt
"Notes and Queries, Number 34, June 22, 1850",['Various'],./data/2/2/1/2/22127/22127.txt
Bessie Costrell,['Mrs. Humphry Ward'],./data/2/2/1/2/22128/22128.txt
"""Wee Tim'rous Beasties""",['Douglas English'],./data/2/2/1/2/22129/22129.txt
"The Idler Magazine, Volume III, April 1893",['Various'],./data/2/2/1/3/22130/22130.txt
"The Story of the Upper Canada Rebellion, Volume 1",['John Charles Dent'],./data/2/2/1/3/22131/22131.txt
Giants on the Earth,['Sterner St. Paul Meek'],./data/2/2/1/3/22132/22132.txt
"Punch, or the London Charivari, Vol. 104, February 18, 1893",['Various'],./data/2/2/1/3/22133/22133.txt
Gathering Jewels,"['James Knowles', 'Matilda Darroch Knowles']",./data/2/2/1/3/22134/22134.txt
The Moral Economy,['Ralph Barton Perry'],./data/2/2/1/3/22135/22135.txt
The Book-Hunter,['John Hill Burton'],./data/2/2/1/3/22136/22136.txt
"Notes and Queries, Number 54, November 9, 1850",['Various'],./data/2/2/1/3/22138/22138.txt
The Wrong Woman,['Charles D. Stewart'],./data/2/2/1/4/22140/22140.txt
"Joy in Service; Forgetting, and Pressing Onward; Until the Day Dawn",['George Tybout Purves'],./data/2/2/1/4/22141/22141.txt
"The Modern Scottish Minstrel, Volume V.",['Various'],./data/2/2/1/4/22142/22142.txt
The Panama Canal Conflict between Great Britain and the United States of America,['Lassa Oppenheim'],./data/2/2/1/4/22143/22143.txt
Good Old Anna,['Marie Belloc Lowndes'],./data/2/2/1/4/22144/22144.txt
A Book of Burlesques,['H.L. Mencken'],./data/2/2/1/4/22145/22145.txt
De Turkey and De Law,['Zora Neale Hurston'],./data/2/2/1/4/22146/22146.txt
Peter the Hermit,['Daniel A. Goodsell'],./data/2/2/1/4/22147/22147.txt
A Narrative of some of the Lord's Dealings with George Mueller,['George Mueller'],./data/2/2/1/4/22148/22148.txt
"The Journal of Negro History, Volume 6, 1921",['Various'],./data/2/2/1/4/22149/22149.txt
"The Theories of Darwin and Their Relation to Philosophy, Religion, and Morality",['Rudolf Schmid'],./data/2/2/1/5/22150/22150.txt
A Treatise of the Cohabitation Of the Faithful with the Unfaithful,['Peter Martyr'],./data/2/2/1/5/22151/22151-0.txt
A Treatise of the Cohabitation Of the Faithful with the Unfaithful,['Peter Martyr'],./data/2/2/1/5/22151/22151.txt
Possessed,['Cleveland Moffett'],./data/2/2/1/5/22152/22152.txt
Pagan and Christian Rome,['Rodolfo Lanciani'],./data/2/2/1/5/22153/22153-0.txt
Pagan and Christian Rome,['Rodolfo Lanciani'],./data/2/2/1/5/22153/22153.txt
Creatures of Vibration,['Harl Vincent'],./data/2/2/1/5/22154/22154.txt
The Expressman and the Detective,['Allan Pinkerton'],./data/2/2/1/5/22155/22155.txt
The Boy with the U. S. Weather Men,['Francis William Rolt-Wheeler'],./data/2/2/1/5/22156/22156.txt
Lectures on Stellar Statistics,['Carl Vilhelm Ludvig Charlier'],./data/2/2/1/5/22157/22157-0.txt
Lectures on Stellar Statistics,['Carl Vilhelm Ludvig Charlier'],./data/2/2/1/5/22157/22157.txt
The Lure of the Mask,['Harold MacGrath'],./data/2/2/1/5/22158/22158.txt
"Chambers's Edinburgh Journal, No. 450",['Various'],./data/2/2/1/6/22161/22161.txt
Children of the Old Testament,['Anonymous'],./data/2/2/1/6/22162/22162.txt
The Rover Boys on the Farm,['Arthur M. Winfield '],./data/2/2/1/6/22163/22163.txt
A Modern Tomboy,['L.T. Meade'],./data/2/2/1/6/22164/22164.txt
My Studio Neighbors,['William Hamilton Gibson'],./data/2/2/1/6/22165/22165.txt
Slave Narratives: A Folk History of Slavery in the United States,['Work Projects Administration'],./data/2/2/1/6/22166/22166.txt
The Golden Spears,['Edmund Leamy'],./data/2/2/1/6/22168/22168.txt
The Story of the Barbary Corsairs,['Stanley Lane-Poole'],./data/2/2/1/6/22169/22169-0.txt
The Story of the Barbary Corsairs,['Stanley Lane-Poole'],./data/2/2/1/6/22169/22169.txt
Five Lectures on Blindness,['Kate M. Foley'],./data/2/2/1/7/22170/22170.txt
The Radiant Shell,['Paul Ernst'],./data/2/2/1/7/22171/22171.txt
"The Knickerbocker, or New-York Monthly Magazine, May 1844",['Various'],./data/2/2/1/7/22172/22172.txt
The Grell Mystery,['Frank Froest'],./data/2/2/1/7/22173/22173-0.txt
The Grell Mystery,['Frank Froest'],./data/2/2/1/7/22173/22173.txt
Andrew Melville,['William Morison'],./data/2/2/1/7/22174/22174.txt
Stories from the Ballads,['Mary  MacGregor'],./data/2/2/1/7/22175/22175.txt
The Winged Men of Orcon,['David R. Sparks'],./data/2/2/1/7/22176/22176.txt
Morality as a Religion,['W.R. Washington Sullivan'],./data/2/2/1/7/22177/22177.txt
"Chambers's Edinburgh Journal, No. 451",['Various'],./data/2/2/1/7/22178/22178.txt
Old Rail Fence Corners,['Various'],./data/2/2/1/7/22179/22179.txt
Prairie Flowers,['James B. Hendryx'],./data/2/2/1/8/22180/22180.txt
The Maid and the Magpie,['Charles Moreton'],./data/2/2/1/8/22181/22181.txt
"The Best of the World's Classics, Vol. V (of X) - Great Britain and Ireland III",['Various'],./data/2/2/1/8/22182/22182.txt
Wilton School,['Fred E. Weatherly'],./data/2/2/1/8/22183/22183.txt
More Tales in the Land of Nursery Rhyme,['Ada M. Marzials'],./data/2/2/1/8/22184/22184.txt
Sonnie-Boy's People,['James B. Connolly'],./data/2/2/1/8/22185/22185.txt
For the Liberty of Texas,['Edward Stratemeyer'],./data/2/2/1/8/22186/22186.txt
"Chambers's Edinburgh Journal, No. 452",['Various'],./data/2/2/1/8/22187/22187.txt
The Comedies of Terence,"['Publius Terentius Afer', ' Terence']",./data/2/2/1/8/22188/22188-0.txt
The Comedies of Terence,"['Publius Terentius Afer', ' Terence']",./data/2/2/1/8/22188/22188.txt
Parables of the Cross,['I. Lilias Trotter'],./data/2/2/1/8/22189/22189.txt
The Stamps of Canada,['Bertram Poole'],./data/2/2/1/9/22190/22190.txt
Half a Hero,['Anthony Hope'],./data/2/2/1/9/22191/22191-0.txt
Half a Hero,['Anthony Hope'],./data/2/2/1/9/22191/22191.txt
The Calvary Road,['Roy Hession'],./data/2/2/1/9/22193/22193.txt
Spring Street,['James H. Richardson'],./data/2/2/1/9/22194/22194.txt
"Little Tora, The Swedish Schoolmistress and Other Stories",['Mrs. Woods Baker'],./data/2/2/1/9/22195/22195.txt
Little Miss Grouch,['Samuel Hopkins Adams'],./data/2/2/1/9/22196/22196.txt
The Goody-Naughty Book,['Sarah Cory Rippey'],./data/2/2/1/9/22197/22197.txt
Two Sides of the Face,['Arthur Thomas Quiller-Couch'],./data/2/2/1/9/22198/22198.txt
"Chambers's Edinburgh Journal, No. 453",['Various'],./data/2/2/1/9/22199/22199.txt
Recollections,['David Christie Murray'],./data/2/2/2/0/22200/22200.txt
The Butterfly's Funeral,['J.L.B.'],./data/2/2/2/0/22201/22201.txt
Aunt Rachel,['David Christie Murray'],./data/2/2/2/0/22202/22202.txt
My Contemporaries In Fiction,['David Christie Murray'],./data/2/2/2/0/22203/22203.txt
The Making Of A Novelist,['David Christie Murray'],./data/2/2/2/0/22204/22204.txt
In Direst Peril,['David Christie Murray'],./data/2/2/2/0/22205/22205.txt
An Old Meerschaum,['David Christie Murray'],./data/2/2/2/0/22206/22206.txt
The Romance Of Giovanni Calvotti,['David Christie Murray'],./data/2/2/2/0/22207/22207.txt
Cruel Barbara Allen,['David Christie Murray'],./data/2/2/2/0/22208/22208.txt
In the Forbidden Land,['Arnold Henry Savage Landor'],./data/2/2/2/1/22210/22210.txt
Gilian The Dreamer,['Neil Munro'],./data/2/2/2/1/22211/22211.txt
The Paternoster Ruby,['Charles Edmonds Walk'],./data/2/2/2/1/22212/22212.txt
The Oriental Religions in Roman Paganism,['Franz Cumont'],./data/2/2/2/1/22213/22213.txt
Molly Bawn,['Margaret Wolfe Hamilton'],./data/2/2/2/1/22214/22214.txt
The Frozen Pirate,['W. Clark Russell'],./data/2/2/2/1/22215/22215.txt
Project Mastodon,['Clifford Donald Simak'],./data/2/2/2/1/22216/22216.txt
My Reminiscences,['Rabindranath Tagore'],./data/2/2/2/1/22217/22217.txt
The Street That Wasn't There,['Clifford Donald Simak'],./data/2/2/2/1/22218/22218.txt
The Flight of Pony Baker,['W.D. Howells'],./data/2/2/2/1/22219/22219.txt
Policing the Plains,['R.G. MacBeth'],./data/2/2/2/2/22220/22220.txt
Oswald Langdon,['Carson Jay Lee'],./data/2/2/2/2/22221/22221.txt
How to Write Letters (Formerly The Book of Letters),['Mary Owens  Crowther'],./data/2/2/2/2/22222/22222.txt
English Songs and Ballads,['Various'],./data/2/2/2/2/22223/22223.txt
At Aboukir and Acre,['George Alfred Henty'],./data/2/2/2/2/22224/22224.txt
Mary Louise in the Country,['L. Frank Baum '],./data/2/2/2/2/22225/22225.txt
The Whispering Spheres,['Russell Robert  Winterbotham'],./data/2/2/2/2/22226/22226.txt
The 4-D Doodler,['Graph Waldeyer'],./data/2/2/2/2/22227/22227.txt
Alphabetical Vocabularies of the Clallum and Lummi,['George Gibbs'],./data/2/2/2/2/22228/22228-0.txt
Alphabetical Vocabularies of the Clallum and Lummi,['George Gibbs'],./data/2/2/2/2/22228/22228.txt
"The Modern Scottish Minstrel, Volume VI",['Various'],./data/2/2/2/2/22229/22229.txt
"""Captains Courageous""",['Rudyard Kipling'],./data/2/2/2/2225/2225.txt
Kim,['Rudyard Kipling'],./data/2/2/2/2226/2226.txt
"Soldiers Three, Part II.",['Rudyard Kipling'],./data/2/2/2/2227/2227.txt
Hortus Inclusus,['John Ruskin'],./data/2/2/2/3/22230/22230.txt
Peak and Prairie,['Anna Fuller'],./data/2/2/2/3/22231/22231.txt
The Carved Cupboard,['Amy Le Feuvre'],./data/2/2/2/3/22232/22232.txt
Blazed Trail Stories,['Stewart Edward White'],./data/2/2/2/3/22233/22233.txt
"Aunt Jo's Scrap-Bag, Vol. 5",['Louisa M. Alcott'],./data/2/2/2/3/22234/22234.txt
Flag of the Free,['Edward Smyth Jones'],./data/2/2/2/3/22236/22236.txt
Messages from the Epistle to the Hebrews,['Handley C.G. Moule'],./data/2/2/2/3/22237/22237.txt
Charles Carleton Coffin,['William Elliot Griffis'],./data/2/2/2/3/22238/22238.txt
Security,['Poul William Anderson'],./data/2/2/2/3/22239/22239.txt
Masterpieces of Negro Eloquence,['Various'],./data/2/2/2/4/22240/22240.txt
The Ghost in the White House,['Gerald Stanley Lee'],./data/2/2/2/4/22241/22241.txt
The Youth's Companion,['Various'],./data/2/2/2/4/22242/22242.txt
Dwell Deep,['Amy Le Feuvre'],./data/2/2/2/4/22243/22243.txt
Miss Pat at Artemis Lodge,['Pemberton Ginther'],./data/2/2/2/4/22244/22244.txt
Steve and the Steam Engine,['Sara Ware Bassett'],./data/2/2/2/4/22245/22245.txt
The Upper Berth,['Francis Marion Crawford'],./data/2/2/2/4/22246/22246.txt
If You Touch Them They Vanish,['Gouverneur Morris'],./data/2/2/2/4/22247/22247.txt
The Indian Fairy Book,['Cornelius Mathews'],./data/2/2/2/4/22248/22248.txt
Shorty McCabe,['Sewell Ford'],./data/2/2/2/4/22249/22249.txt
"Lippincott's Magazine, Vol. 22, September, 1878",['Various'],./data/2/2/2/5/22250/22250.txt
The Teacher,['Jacob Abbott'],./data/2/2/2/5/22251/22251.txt
Rollo on the Atlantic,['Jacob Abbott'],./data/2/2/2/5/22252/22252.txt
"The Substance of a Journal During a Residence at the Red River Colony, British North America",['John West'],./data/2/2/2/5/22254/22254.txt
The Counts of Gruyere,['Mrs. Reginald de Koven'],./data/2/2/2/5/22255/22255.txt
Sparkling Gems of Race Knowledge Worth Reading,['Various'],./data/2/2/2/5/22256/22256.txt
Bulgaria,['Frank Fox'],./data/2/2/2/5/22257/22257.txt
Tales of the Caliph,['H.N. Crellin'],./data/2/2/2/5/22258/22258.txt
The Legacy of Greece,['Various'],./data/2/2/2/5/22259/22259-0.txt
Bell's Cathedrals: The Abbey Church of Tewkesbury,['H.J.L.J. Massé'],./data/2/2/2/6/22260/22260-0.txt
Bell's Cathedrals: The Abbey Church of Tewkesbury,['H.J.L.J. Masse'],./data/2/2/2/6/22260/22260.txt
A Ioyfull medytacyon to all Englonde of the coronacyon of our moost naturall souerayne lorde kynge Henry the eyght,['Stephen Hawes'],./data/2/2/2/6/22261/22261-0.txt
A Ioyfull medytacyon to all Englonde of the coronacyon of our moost naturall souerayne lorde kynge Henry the eyght,['Stephen Hawes'],./data/2/2/2/6/22261/22261.txt
John Baptist Jackson,['Jacob Kainen'],./data/2/2/2/6/22263/22263-0.txt
John Baptist Jackson,['Jacob Kainen'],./data/2/2/2/6/22263/22263.txt
Irish Books and Irish People,['Stephen Gwynn'],./data/2/2/2/6/22264/22264.txt
Frank Merriwell's Cruise,['Burt L. Standish'],./data/2/2/2/6/22265/22265.txt
