TITLE,AUTHOR,FILEPATH,GENRE
The Planetoid of Peril,['Paul Ernst'],./data/2/9/7/7/29771/29771.txt,Science Fiction
Poppa Needs Shorts,['Leigh Richmond'],./data/2/9/7/8/29789/29789.txt,Science Fiction
Pleasant Journey,['Richard F. Thieme'],./data/2/9/7/9/29790/29790.txt,Science Fiction
The Most Sentimental Man,['Evelyn E. Smith'],./data/2/9/7/9/29791/29791.txt,Science Fiction
The Hohokam Dig,['Theodore Pratt'],./data/2/9/7/9/29793/29793.txt,Science Fiction
"Tree, Spare that Woodman",['Dave Dryfoos'],./data/2/9/7/9/29794/29794.txt,Science Fiction
"Astounding Stories of Super-Science, May, 1930",['Various'],./data/2/9/8/0/29809/29809.txt,Science Fiction
Rescue Squad,"[""Thomas J. O'Hara""]",./data/2/9/8/2/29822/29822.txt,Science Fiction
Second Sight,['Basil Eugene Wells'],./data/2/9/8/3/29832/29832.txt,Science Fiction
"Astounding Stories of Super-Science, June, 1930",['Various'],./data/2/9/8/4/29848/29848.txt,Science Fiction
Death Wish,['Robert Sheckley'],./data/2/9/8/7/29876/29876.txt,Science Fiction
"Astounding Stories of Super-Science, October, 1930",['Various'],./data/2/9/8/8/29882/29882.txt,Science Fiction
Life Sentence,['James McConnell'],./data/2/9/8/8/29889/29889.txt,Science Fiction
Runaway,['William Morrison'],./data/2/9/8/9/29897/29897.txt,Science Fiction
The Adventurer,['Cyril M. Kornbluth'],./data/2/9/9/0/29908/29908.txt,Science Fiction
The Second Voice,['Mann Rubin'],./data/2/9/9/1/29910/29910.txt,Science Fiction
"Astounding Stories of Super-Science, November, 1930",['Various'],./data/2/9/9/1/29919/29919.txt,Science Fiction
The Big Tomorrow,['Paul Lohrman'],./data/2/9/9/3/29931/29931.txt,Science Fiction
Flamedown,['Horace Brown Fyfe'],./data/2/9/9/3/29936/29936.txt,Science Fiction
Dogfight--1973,['Dallas McCord Reynolds'],./data/2/9/9/4/29940/29940.txt,Science Fiction
Spacemen Never Die!,['Morris Hershman'],./data/2/9/9/4/29947/29947.txt,Science Fiction
Two Timer,['Fredric Brown'],./data/2/9/9/4/29948/29948.txt,Science Fiction
There is a Reaper ...,['Charles V. De Vet'],./data/2/9/9/5/29954/29954.txt,Science Fiction
Celebrity,['James McKimmey'],./data/2/9/9/6/29962/29962.txt,Science Fiction
"Goodbye, Dead Man!",['Tom W. Harris'],./data/2/9/9/6/29963/29963.txt,Science Fiction
Two Thousand Miles Below,['Charles Willard Diffin'],./data/2/9/9/6/29965/29965.txt,Science Fiction
Slaves of Mercury,['Nat Schachner'],./data/2/9/9/6/29966/29966.txt,Science Fiction
One Martian Afternoon,['Tom Leahy'],./data/2/9/9/7/29975/29975.txt,Science Fiction
Weak on Square Roots,['Russell Burton'],./data/2/9/9/7/29976/29976.txt,Science Fiction
Join Our Gang?,['Sterling E. Lanier'],./data/2/9/9/8/29987/29987.txt,Science Fiction
The Outbreak of Peace,['Horace Brown Fyfe'],./data/2/9/9/8/29989/29989.txt,Science Fiction
Satellite System,['Horace Brown Fyfe'],./data/2/9/9/9/29990/29990.txt,Science Fiction
Irresistible Weapon,['Horace Brown Fyfe'],./data/2/9/9/9/29994/29994.txt,Science Fiction
Sjambak,['John Holbrook Vance'],./data/3/0/0/0/30002/30002.txt,Science Fiction
A Bottle of Old Wine,['Richard O. Lewis'],./data/3/0/0/0/30004/30004.txt,Science Fiction
Trees Are Where You Find Them,['Arthur Dekker Savage'],./data/3/0/0/1/30010/30010.txt,Science Fiction
Native Son,['T.D. Hamm'],./data/3/0/0/1/30014/30014.txt,Science Fiction
Stopover Planet,['Robert E. Gilbert'],./data/3/0/0/1/30015/30015.txt,Science Fiction
Navy Day,['Harry Harrison'],./data/3/0/0/1/30019/30019.txt,Science Fiction
Lost in Translation,['Larry M. Harris'],./data/3/0/0/2/30029/30029.txt,Science Fiction
I'll Kill You Tomorrow,['Helen Huber'],./data/3/0/0/3/30034/30034.txt,Science Fiction
Off Course,['Mack Reynolds'],./data/3/0/0/3/30035/30035.txt,Science Fiction
The Carnivore,['G.A. Morris'],./data/3/0/0/4/30044/30044.txt,Science Fiction
Planet of Dreams,['James McKimmey'],./data/3/0/0/4/30045/30045.txt,Science Fiction
The Plague,['Teddy Keller'],./data/3/0/0/6/30062/30062.txt,Science Fiction
Double Take,['Richard Wilson'],./data/3/0/0/6/30063/30063.txt,Science Fiction
Has Anyone Here Seen Kelly?,['Bryce Walton'],./data/3/0/0/8/30086/30086.txt,Science Fiction
"Astounding Stories, February, 1931",['Various'],./data/3/0/1/2/30124/30124.txt,Science Fiction
Gone Fishing,['James H. Schmitz'],./data/3/0/1/4/30140/30140.txt,Science Fiction
"Astounding Stories, March, 1931",['Various'],./data/3/0/1/6/30166/30166.txt,Science Fiction
Lonesome Hearts,['Russell Robert Winterbotham'],./data/3/0/1/7/30170/30170.txt,Science Fiction
Astounding Stories of Super-Science January 1931,['Various'],./data/3/0/1/7/30177/30177.txt,Science Fiction
Show Business,['William C. Boyd'],./data/3/0/1/8/30189/30189.txt,Science Fiction
McIlvaine's Star,['August Derleth'],./data/3/0/1/9/30199/30199.txt,Science Fiction
The Red Hell of Jupiter,['Paul Ernst'],./data/3/0/2/1/30214/30214.txt,Science Fiction
Dead Ringer,['Lester del Rey'],./data/3/0/2/3/30234/30234.txt,Science Fiction
The Big Trip Up Yonder,['Kurt Vonnegut'],./data/3/0/2/4/30240/30240.txt,Science Fiction
Prologue to an Analogue,['Leigh Richmond'],./data/3/0/2/4/30242/30242.txt,Science Fiction
Disqualified,['Charles Louis Fontenay'],./data/3/0/2/5/30251/30251.txt,Science Fiction
The Four-Faced Visitors of Ezekiel,['Arthur W. Orton'],./data/3/0/2/5/30252/30252.txt,Science Fiction
The Skull,['Philip K. Dick'],./data/3/0/2/5/30255/30255.txt,Science Fiction
The Man Who Played to Lose,['Laurence Mark Janifer'],./data/3/0/2/5/30259/30259.txt,Science Fiction
Remember the Alamo,['R.R. Fehrenbach'],./data/3/0/2/6/30267/30267.txt,Science Fiction
The Sound of Silence,['Barbara Constant'],./data/3/0/2/8/30283/30283.txt,Science Fiction
Sight Gag,['Laurence Mark Janifer'],./data/3/0/2/8/30288/30288.txt,Science Fiction
The Passing of Ku Sui,['Anthony Gilmore'],./data/3/0/3/0/30303/30303.txt,Science Fiction
Psichopath,['Gordon Randall Garrett'],./data/3/0/3/0/30304/30304.txt,Science Fiction
DP,['Arthur Dekker Savage'],./data/3/0/3/0/30305/30305.txt,Science Fiction
Hawk Carse,['Anthony Gilmore'],./data/3/0/3/0/30307/30307.txt,Science Fiction
Hanging by a Thread,['Gordon Randall Garrett'],./data/3/0/3/0/30308/30308.txt,Science Fiction
Modus Vivendi,['Gordon Randall Garrett'],./data/3/0/3/1/30311/30311.txt,Science Fiction
The Helpful Hand of God,['Tom Godwin'],./data/3/0/3/2/30322/30322.txt,Science Fiction
The Pathless Trail,['Arthur O.  Friel'],./data/3/0/3/2/30324/30324.txt,Adventure
Black Eyes and the Daily Grind,['Milton Lesser'],./data/3/0/3/2/30329/30329.txt,Science Fiction
High Dragon Bump,['Don Thompson'],./data/3/0/3/3/30330/30330.txt,Science Fiction
Ultima Thule,['Dallas McCord Reynolds'],./data/3/0/3/3/30334/30334.txt,Science Fiction
Fifty Per Cent Prophet,['Gordon Randall Garrett'],./data/3/0/3/3/30337/30337.txt,Science Fiction
Freedom,['Dallas McCord Reynolds'],./data/3/0/3/3/30338/30338.txt,Science Fiction
Status Quo,['Dallas McCord Reynolds'],./data/3/0/3/3/30339/30339.txt,Science Fiction
The Last Supper,['T.D. Hamm'],./data/3/0/3/4/30348/30348.txt,Science Fiction
The Smiler,['Albert Hernhunter'],./data/3/0/3/5/30353/30353.txt,Science Fiction
The Stowaway,['Alvin Heiner'],./data/3/0/3/6/30361/30361.txt,Science Fiction
Service with a Smile,['Charles Louis Fontenay'],./data/3/0/3/7/30371/30371.txt,Science Fiction
Field Trip,['Gene Hunter'],./data/3/0/3/7/30379/30379.txt,Science Fiction
Pipe of Peace,['James McKimmey'],./data/3/0/3/8/30380/30380.txt,Science Fiction
Prelude to Space,['Robert W. Haseltine'],./data/3/0/3/8/30381/30381.txt,Science Fiction
"Say ""Hello"" for Me",['Frank W. Coggins'],./data/3/0/3/8/30382/30382.txt,Science Fiction
Spies Die Hard!,['Arnold Marmor'],./data/3/0/3/8/30383/30383.txt,Science Fiction
The One and the Many,['Milton Lesser'],./data/3/0/3/8/30386/30386.txt,Science Fiction
The Other Likeness,['James H. Schmitz'],./data/3/0/3/9/30398/30398.txt,Science Fiction
Pythias,['Frederik Pohl'],./data/3/0/3/9/30399/30399.txt,Science Fiction
The Clean and Wholesome Land,['Ralph Sholto'],./data/3/0/4/0/30405/30405.txt,Science Fiction
The Fifth-Dimension Tube,['William Fitzgerald Jenkins'],./data/3/0/4/0/30408/30408.txt,Science Fiction
"Waste Not, Want",['Dave Dryfoos'],./data/3/0/4/1/30416/30416.txt,Science Fiction
The Lost Kafoozalum,['Pauline Ashwell'],./data/3/0/4/2/30427/30427.txt,Science Fiction
Occasion for Disaster,['Gordon Randall Garrett'],./data/3/0/4/3/30434/30434.txt,Science Fiction
Larson's Luck,['Gerald Vance'],./data/3/0/4/3/30437/30437.txt,Science Fiction
The Eyes Have It,['James McKimmey'],./data/3/0/4/3/30438/30438.txt,Science Fiction
"Astounding Stories,  April, 1931",['Various'],./data/3/0/4/5/30452/30452.txt,Science Fiction
Blind Spot,['Bascom Jones'],./data/3/0/4/5/30454/30454.txt,Science Fiction
Novice,['James H. Schmitz'],./data/3/0/4/5/30458/30458.txt,Science Fiction
"Holes, Incorporated",['L. Major Reynolds'],./data/3/0/4/6/30468/30468.txt,Science Fiction
They Also Serve,['Donald E. Westlake'],./data/3/0/4/7/30474/30474.txt,Science Fiction
With a Vengeance,['J.B. Woodley'],./data/3/0/4/7/30475/30475.txt,Science Fiction
Zero Hour,['Alexander Blade'],./data/3/0/4/7/30476/30476.txt,Science Fiction
Vital Ingredient,['Charles V. De Vet'],./data/3/0/4/9/30491/30491.txt,Science Fiction
Lion Loose,['James H. Schmitz'],./data/3/0/4/9/30493/30493.txt,Science Fiction
The Foreign Hand Tie,['Gordon Randall Garrett'],./data/3/0/4/9/30497/30497.txt,Science Fiction
"Astounding Stories, May, 1931",['Various'],./data/3/0/5/3/30532/30532.txt,Science Fiction
The Wood Beyond the World,['William Morris'],./data/3/0/5/3055/3055.txt,Fantasy
The Asses of Balaam,['Gordon Randall Garrett'],./data/3/0/5/8/30583/30583.txt,Science Fiction
"Writings in the United Amateur, 1915-1922",['Howard Phillips Lovecraft'],./data/3/0/6/3/30637/30637.txt,Science Fiction
The Trouble with Telstar,['John Berryman'],./data/3/0/6/7/30679/30679.txt,Science Fiction
"Astounding Stories of Super-Science, December 1930",['Various'],./data/3/0/6/9/30691/30691.txt,Science Fiction
Where There's Hope,['Jerome Bixby'],./data/3/0/7/1/30715/30715.txt,Science Fiction
Oneness,['James H. Schmitz'],./data/3/0/7/2/30728/30728.txt,Science Fiction
Anything You Can Do,['Gordon Randall Garrett'],./data/3/0/7/4/30742/30742.txt,Science Fiction
Ham Sandwich,['James H. Schmitz'],./data/3/0/7/6/30764/30764.txt,Science Fiction
New Apples in the Garden,['Kris Ottman Neville'],./data/3/0/7/6/30767/30767.txt,Science Fiction
The Right Time,['Walter Bupp'],./data/3/0/7/7/30770/30770.txt,Science Fiction
The Dueling Machine,['Benjamin William Bova'],./data/3/0/7/9/30796/30796.txt,Science Fiction
A World by the Tale,['Gordon Randall Garrett'],./data/3/0/8/1/30816/30816.txt,Science Fiction
The Barbarians,['John Sentry'],./data/3/0/8/2/30828/30828.txt,Science Fiction
Nor Iron Bars a Cage....,['Gordon Randall Garrett'],./data/3/0/8/3/30832/30832.txt,Science Fiction
The Eyes Have It,['Gordon Randall Garrett'],./data/3/0/8/3/30833/30833.txt,Science Fiction
Thin Edge,['Gordon Randall Garrett'],./data/3/0/8/6/30869/30869.txt,Science Fiction
Step IV,['Rosel George Brown'],./data/3/0/8/8/30884/30884.txt,Science Fiction
Heart,['Henry Slesar'],./data/3/0/8/8/30885/30885.txt,Science Fiction
Fee of the Frontier,['Horace Brown Fyfe'],./data/3/0/9/0/30901/30901.txt,Science Fiction
The Lady of the Shroud,['Bram Stoker'],./data/3/0/9/3095/3095.txt,Horror
Industrial Revolution,['Poul William Anderson'],./data/3/0/9/7/30971/30971.txt,Science Fiction
The Real Hard Sell,['William W Stuart'],./data/3/1/0/3/31038/31038.txt,Science Fiction
The Cartels Jungle,['Irving E. Cox Jr.'],./data/3/1/0/6/31062/31062.txt,Science Fiction
"Astounding Stories, July, 1931",['Various'],./data/3/1/1/6/31168/31168.txt,Science Fiction
Where the World is Quiet,['Henry Kuttner'],./data/3/1/2/0/31207/31207.txt,Science Fiction
A World Apart,['Samuel Kimball Merwin'],./data/3/1/2/1/31215/31215.txt,Science Fiction
Rastignac the Devil,['Philip Jose Farmer'],./data/3/1/2/6/31262/31262.txt,Science Fiction
Let'em Breathe Space,['Lester del Rey'],./data/3/1/2/8/31286/31286.txt,Science Fiction
Turnover Point,['Alfred Coppel'],./data/3/1/2/8/31287/31287.txt,Science Fiction
The Angel of the Revolution,['George Griffith'],./data/3/1/3/2/31324/31324.txt,Science Fiction
To Each His Star,['Bryce Walton'],./data/3/1/3/5/31355/31355.txt,Science Fiction
B-12's Moon Glow,['Charles A. Stearns'],./data/3/1/3/6/31364/31364.txt,Science Fiction
The Shunned House,['Howard Phillips Lovecraft'],./data/3/1/4/6/31469/31469.txt,Horror
The Shunned House,['Howard Phillips Lovecraft'],./data/3/1/4/6/31469/31469.txt,Science Fiction
The Sensitive Man,['Poul William Anderson'],./data/3/1/5/0/31501/31501.txt,Science Fiction
The Eyes Have It,['Philip Kindred Dick'],./data/3/1/5/1/31516/31516.txt,Science Fiction
She,['H. Rider Haggard'],./data/3/1/5/3155/3155-0.txt,Adventure
Youth,['Isaac Asimov'],./data/3/1/5/4/31547/31547.txt,Science Fiction
The Venus Trap,['Evelyn E. Smith'],./data/3/1/5/8/31583/31583.txt,Science Fiction
Pursuit,['Lester del Rey'],./data/3/1/5/8/31587/31587.txt,Science Fiction
To Remember Charlie By,['Roger Dee'],./data/3/1/5/9/31599/31599.txt,Science Fiction
The Planet Savers,['Marion Zimmer Bradley'],./data/3/1/6/1/31619/31619.txt,Science Fiction
The Vilbar Party,['Evelyn E. Smith'],./data/3/1/6/2/31626/31626.txt,Science Fiction
Helpfully Yours,['Evelyn E. Smith'],./data/3/1/6/4/31644/31644.txt,Science Fiction
My Fair Planet,['Evelyn E. Smith'],./data/3/1/6/4/31648/31648.txt,Science Fiction
The Instant of Now,['Irving E. Cox Jr.'],./data/3/1/6/5/31651/31651.txt,Science Fiction
Once a Greech,['Evelyn E. Smith'],./data/3/1/6/6/31664/31664.txt,Science Fiction
Skin Game,['Charles E. Fritch'],./data/3/1/6/6/31665/31665.txt,Science Fiction
Collector's Item,['Evelyn E. Smith'],./data/3/1/6/8/31686/31686.txt,Science Fiction
Noble Redman,['Jesse Franklin Bone'],./data/3/1/7/0/31701/31701.txt,Science Fiction
Mid Pleasures and Palaces,['James McKimmey'],./data/3/1/7/0/31703/31703.txt,Science Fiction
Jimsy and the Monsters,['Walt Sheldon'],./data/3/1/7/1/31716/31716.txt,Science Fiction
Star Performer,['Robert J. Shea'],./data/3/1/7/3/31736/31736.txt,Science Fiction
The Peacemaker,['Alfred Coppel'],./data/3/1/7/6/31767/31767.txt,Science Fiction
The Draw,['Jerome Bixby'],./data/3/1/7/7/31778/31778.txt,Science Fiction
Ring Once for Death,['Robert Andrew Arthur'],./data/3/1/8/4/31840/31840.txt,Science Fiction
The Water Eater,['Win Marks'],./data/3/1/8/4/31841/31841.txt,Science Fiction
"Astounding Stories, June, 1931",['Various'],./data/3/1/8/9/31893/31893.txt,Science Fiction
You Don't Make Wine Like the Greeks Did,['David E. Fisher'],./data/3/1/8/9/31897/31897.txt,Science Fiction
Felony,['James Causey'],./data/3/1/9/2/31922/31922.txt,Science Fiction
Big Pill,['Raymond Zinke Gallun'],./data/3/1/9/2/31929/31929.txt,Science Fiction
Thompson's Cat,['Robert Moore Williams'],./data/3/1/9/4/31948/31948.txt,Science Fiction
Garth and the Visitor,['L.J. Stecher'],./data/3/1/9/5/31956/31956.txt,Science Fiction
The Ethical Way,['Joseph Farrell'],./data/3/1/9/6/31962/31962.txt,Science Fiction
The Tunnel Under The World,['Frederik Pohl'],./data/3/1/9/7/31979/31979.txt,Science Fiction
The Eel,['Miriam Allen DeFord'],./data/3/1/9/8/31981/31981.txt,Science Fiction
The Knights of Arthur,['Frederik Pohl'],./data/3/2/0/0/32004/32004.txt,Science Fiction
The World That Couldn't Be,['Clifford Donald Simak'],./data/3/2/0/2/32026/32026.txt,Science Fiction
Seed of the Arctic Ice,['H.G. Winter'],./data/3/2/0/2/32029/32029.txt,Science Fiction
Second Variety,['Philip Kindred Dick'],./data/3/2/0/3/32032/32032.txt,Science Fiction
Diplomatic Immunity,['Robert Sheckley'],./data/3/2/0/4/32040/32040.txt,Science Fiction
One Man's Poison,['Robert Sheckley'],./data/3/2/0/4/32041/32041.txt,Science Fiction
Stamped Caution,['Raymond Zinke Gallun'],./data/3/2/0/5/32054/32054.txt,Science Fiction
Atom Drive,['Charles Louis Fontenay'],./data/3/2/0/6/32067/32067.txt,Science Fiction
Brown John's Body,['Winston Marks'],./data/3/2/0/7/32076/32076.txt,Science Fiction
Breeder Reaction,['Winston Marks'],./data/3/2/0/7/32077/32077.txt,Science Fiction
Love Story,['Irving E. Cox Jr.'],./data/3/2/0/7/32078/32078.txt,Science Fiction
The Small World of M-75,['Ed M. Clinton Jr.'],./data/3/2/0/7/32079/32079.txt,Science Fiction
Instant of Decision,['Gordon Randall Garrett'],./data/3/2/0/8/32088/32088.txt,Science Fiction
Turning Point,['Alfred Coppel'],./data/3/2/1/0/32104/32104.txt,Science Fiction
The Ego Machine,['Henry Kuttner'],./data/3/2/1/0/32108/32108.txt,Science Fiction
To Choke an Ocean,['Jesse F.  Bone'],./data/3/2/1/2/32124/32124.txt,Science Fiction
Wheels Within,['Charles V. De Vet'],./data/3/2/1/2/32127/32127.txt,Science Fiction
The Kenzie Report,['Mark Clifton'],./data/3/2/1/3/32131/32131.txt,Science Fiction
The Graveyard of Space,['Milton Lesser'],./data/3/2/1/3/32133/32133.txt,Science Fiction
The Dictator,['Milton Lesser'],./data/3/2/1/3/32134/32134.txt,Science Fiction
Unbegotten Child,['Winston Marks'],./data/3/2/1/4/32149/32149.txt,Science Fiction
Prison of a Billion Years,['C.H. Thames'],./data/3/2/1/5/32150/32150.txt,Science Fiction
The Variable Man,['Philip K. Dick'],./data/3/2/1/5/32154/32154.txt,Science Fiction
The Beasts in the Void,['Paul W. Fairman'],./data/3/2/1/6/32162/32162.txt,Science Fiction
Do Unto Others,['Mark Clifton'],./data/3/2/1/8/32181/32181.txt,Science Fiction
A Mixture of Genius,['Arnold Castle'],./data/3/2/2/0/32207/32207.txt,Science Fiction
The Star Lord,['Boyd Ellanby'],./data/3/2/2/0/32208/32208.txt,Science Fiction
Assignment's End,['Roger Dee'],./data/3/2/2/0/32209/32209.txt,Science Fiction
Clean Break,['Roger Dee'],./data/3/2/2/1/32212/32212.txt,Science Fiction
Wainer,['Michael Shaara'],./data/3/2/2/3/32230/32230.txt,Science Fiction
Assassin,['Jesse Franklin Bone'],./data/3/2/2/3/32237/32237.txt,Science Fiction
Confidence Game,['James McKimmey'],./data/3/2/2/4/32243/32243.txt,Science Fiction
Insidekick,['Jesse Franklin Bone'],./data/3/2/2/7/32272/32272.txt,Science Fiction
Pastoral Affair,['Charles A. Stearns'],./data/3/2/3/0/32303/32303.txt,Science Fiction
The World with a Thousand Moons,['Edmond Hamilton'],./data/3/2/3/1/32317/32317.txt,Science Fiction
The Book,['Michael Shaara'],./data/3/2/3/2/32321/32321.txt,Science Fiction
Brink of Madness,['Walter J. Sheldon'],./data/3/2/3/3/32339/32339.txt,Science Fiction
Pet Farm,['Roger Dee'],./data/3/2/3/4/32344/32344.txt,Science Fiction
Keep Your Shape,['Robert Sheckley'],./data/3/2/3/4/32346/32346.txt,Science Fiction
Time Fuze,['Gordon Randall Garrett'],./data/3/2/3/4/32347/32347.txt,Science Fiction
Voyage To Eternity,['Milton Lesser'],./data/3/2/3/5/32351/32351.txt,Science Fiction
The Mind Digger,['Winston Marks'],./data/3/2/3/5/32353/32353.txt,Science Fiction
Sinister Paradise,['Robert Moore Williams'],./data/3/2/3/5/32359/32359.txt,Science Fiction
The Holes Around Mars,['Jerome Bixby'],./data/3/2/3/6/32360/32360.txt,Science Fiction
No Strings Attached,['Lester del Rey'],./data/3/2/3/9/32395/32395.txt,Science Fiction
Brood of the Dark Moon,['Charles Willard Diffin'],./data/3/2/3/9/32398/32398.txt,Science Fiction
Category Phoenix,['Boyd Ellanby'],./data/3/2/4/2/32427/32427.txt,Science Fiction
Duel on Syrtis,['Poul William Anderson'],./data/3/2/4/3/32436/32436.txt,Science Fiction
The Thing in the Attic,['James Benjamin Blish'],./data/3/2/4/4/32447/32447.txt,Science Fiction
The Legion of Lazarus,['Edmond Hamilton'],./data/3/2/4/8/32486/32486.txt,Science Fiction
The Brain,['Alexander Blade'],./data/3/2/4/9/32498/32498.txt,Science Fiction
Mr. Spaceship,['Philip K. Dick'],./data/3/2/5/2/32522/32522.txt,Science Fiction
Armageddon--2419 A.D.,['Philip Francis Nowlan'],./data/3/2/5/3/32530/32530.txt,Science Fiction
One Way,['Miriam Allen deFord'],./data/3/2/5/4/32541/32541.txt,Science Fiction
Big Stupe,['Charles V. De Vet'],./data/3/2/5/5/32551/32551.txt,Science Fiction
"And That's How It Was, Officer",['Ralph Sholto'],./data/3/2/5/6/32562/32562.txt,Science Fiction
The Lost Warship,['Robert Moore Williams'],./data/3/2/5/6/32563/32563.txt,Science Fiction
The Telenizer,['Don Thompson'],./data/3/2/5/7/32574/32574.txt,Science Fiction
Micro-Man,['Forrest James Ackerman'],./data/3/2/5/7/32579/32579.txt,Science Fiction
The Secret of Kralitz,['Henry Kuttner'],./data/3/2/5/8/32584/32584.txt,Science Fiction
The Ambassador,['Samuel Kimball Merwin'],./data/3/2/5/8/32587/32587.txt,Science Fiction
Let There Be Light,['Horace Brown Fyfe'],./data/3/2/5/9/32592/32592.txt,Science Fiction
Tabby,['Winston Marks'],./data/3/2/6/1/32613/32613.txt,Science Fiction
"The Envoy, Her",['Horace Brown Fyfe'],./data/3/2/6/3/32637/32637.txt,Science Fiction
News from Nowhere,['William Morris'],./data/3/2/6/3261/3261.txt,Fantasy
Adolescents Only,['Irving E. Cox'],./data/3/2/6/5/32651/32651.txt,Science Fiction
Project Hush,['Philip Klass'],./data/3/2/6/5/32654/32654.txt,Science Fiction
Spillthrough,['Daniel F. Galouye'],./data/3/2/6/5/32657/32657.txt,Science Fiction
Black Amazon of Mars,['Leigh Brackett'],./data/3/2/6/6/32664/32664.txt,Science Fiction
The Anglers of Arz,['Roger Phillips Dee'],./data/3/2/6/6/32665/32665.txt,Science Fiction
The Test Colony,['Winston Marks'],./data/3/2/6/7/32676/32676.txt,Science Fiction
The Next Time We Die,['Robert Moore Williams'],./data/3/2/6/8/32683/32683.txt,Science Fiction
The Invader,['Alfred Coppel'],./data/3/2/6/8/32684/32684.txt,Science Fiction
The Ordeal of Colonel Johns,['George H. Smith'],./data/3/2/6/8/32688/32688.txt,Science Fiction
Planet of the Gods,['Robert Moore Williams'],./data/3/2/6/9/32696/32696.txt,Science Fiction
The Sword,['Frank Quattrocchi'],./data/3/2/6/9/32697/32697.txt,Science Fiction
Deadly City,['Paul W. Fairman'],./data/3/2/7/0/32705/32705.txt,Science Fiction
Triplanetary,['Edward Elmer Smith'],./data/3/2/7/0/32706/32706.txt,Science Fiction
Fly By Night,['Arthur Dekker Savage'],./data/3/2/7/3/32734/32734.txt,Science Fiction
Forsyte's Retreat,['Winston Marks'],./data/3/2/7/3/32735/32735.txt,Science Fiction
Uniform of a Man,['Dave Dryfoos'],./data/3/2/7/3/32737/32737.txt,Science Fiction
Mate in Two Moves,['Winston Marks'],./data/3/2/7/4/32748/32748.txt,Science Fiction
Red Nails,['Robert E. Howard'],./data/3/2/7/5/32759/32759.txt,Science Fiction
Manners of the Age,['Horace Brown Fyfe'],./data/3/2/7/6/32764/32764.txt,Science Fiction
Asteroid of Fear,['Raymond Zinke Gallun'],./data/3/2/7/8/32780/32780.txt,Science Fiction
The Plotters,['Alexander Blade'],./data/3/2/8/0/32801/32801.txt,Science Fiction
World Beyond Pluto,['C.H. Thames'],./data/3/2/8/2/32820/32820.txt,Science Fiction
Think Yourself to Death,['C.H. Thames'],./data/3/2/8/2/32827/32827.txt,Science Fiction
Backlash,['Winston Marks'],./data/3/2/8/2/32828/32828.txt,Science Fiction
Piper in the Woods,['Philip K. Dick'],./data/3/2/8/3/32832/32832.txt,Science Fiction
A Woman's Place,['Mark Irvin Clifton'],./data/3/2/8/3/32833/32833.txt,Science Fiction
The Door into Infinity,['Edmond Hamilton'],./data/3/2/8/4/32847/32847.txt,Science Fiction
Home is Where You Left It,['Adam Chase'],./data/3/2/8/9/32890/32890.txt,Science Fiction
The Victor,['Bryce Walton'],./data/3/2/9/0/32903/32903.txt,Science Fiction
Mask of Death,['Paul Ernst'],./data/3/2/9/0/32905/32905.txt,Science Fiction
Thy Name Is Woman,['Bryce Walton'],./data/3/2/9/0/32906/32906.txt,Science Fiction
Quest of the Golden Ape,['Ivar Jorgensen'],./data/3/2/9/5/32953/32953.txt,Science Fiction
"Astounding Stories,  August, 1931",['Various'],./data/3/3/0/1/33016/33016.txt,Science Fiction
Earth Alert!,['Kris Neville'],./data/3/3/6/4/33642/33642.txt,Science Fiction
The Secret of the Ninth Planet,['Donald Allen Wollheim'],./data/3/3/6/4/33644/33644.txt,Science Fiction
Delayed Action,['Charles Vincent De Vet'],./data/3/3/7/9/33790/33790.txt,Science Fiction
Problem on Balak,['Roger D. Aycock'],./data/3/3/8/3/33839/33839.txt,Science Fiction
By Earthlight,['Bryce Walton'],./data/3/3/8/4/33842/33842.txt,Science Fiction
The Slizzers,['Jerome Bixby'],./data/3/3/8/5/33850/33850.txt,Science Fiction
Ask a Foolish Question,['Robert Sheckley'],./data/3/3/8/5/33854/33854.txt,Science Fiction
Old Friends Are the Best,['Jack Sharkey'],./data/3/3/8/7/33871/33871.txt,Science Fiction
She Knew He Was Coming,['Kris Neville'],./data/3/3/9/3/33934/33934.txt,Science Fiction
New Hire,['David M. Dryfoos'],./data/3/3/9/6/33969/33969.txt,Science Fiction
The Time Machine,['H.G.  Wells'],./data/3/35/35.txt,Science Fiction
The War of the Worlds,['H.G. Wells'],./data/3/36/36.txt,Science Fiction
Dracula,['Bram Stoker'],./data/3/4/345/345.txt,Horror
Dracula,['Bram Stoker'],./data/3/4/345/345.txt,Mystery Fiction
Riya's Foundling,['Algirdas Jonas Budrys'],./data/3/4/4/2/34420/34420.txt,Science Fiction
The Man of the Forest,['Zane Grey'],./data/3/4/5/3457/3457.txt,Western
The Metal Monster,['A. Merritt'],./data/3/4/7/3479/3479.txt,Science Fiction
Five Weeks in a Balloon,['Jules Verne'],./data/3/5/2/3526/3526.txt,Adventure
The Mad Planet,['Murray Leinster'],./data/3/5/4/2/35425/35425.txt,Science Fiction
Sanders of the River,['Edgar Wallace'],./data/3/5/5/4/35545/35545.txt,Adventure
Security Risk,['Ed M. Clinton'],./data/3/5/7/5/35759/35759.txt,Science Fiction
The Outlaw of Torn,['Edgar Rice Burroughs'],./data/3/6/369/369.txt,Science Fiction
